,date,time,tweet,sentiment
297,2023-04-11,,"5/ seguramente veremos a y dando mas noticias de innovacion y servicios, pero sobre todo generando mas competencia en la industria financiera, lo cual beneficia a todos los usuarios.bancadigital numexico heybanco innovacion competenciafinanciera fintech",0.045334251845969835
298,2023-04-11,,"4/ la gran ventaja de es su experiencia de 5 anos en el mercado, ganando terreno entre los jovenes por sus servicios y por patrocinar festivales de musica, lo que les permite crecer junto con sus clientes.",0.00011723661245541017
299,2023-04-13,,gracias les volvi a contestar el dm,0.18901492268936798
300,2023-04-13,,"gracias hey banco, solucionaron el problema.",0.10408466935513216
301,2023-04-14,,muchisimas gracias,0.5533970533999424
302,2023-04-14,,muchas gracias por su respuesta tan pronta.,0.00011772762980609457
303,2023-04-14,,"gracias por la pronta devolucion, me sirvio para pagarle a",0.08281280384497765
304,2023-04-15,,muchas gracias mando dm a la brevedad,0.4465739069755025
305,2023-04-15,,no ma gracias tio estuvo fantastico este descuento del 50% en mi checkup en,0.051446924921335895
306,2023-04-17,,"super, gracias.",0.8075133232601563
307,2023-04-18,,"correcto, esperare el contacto por pae de ustedes para arreglar la situacion de mi inversion hey pro al 10%",0.013915454502686714
308,2023-04-19,,muchas gracias,0.47056419380391146
309,2023-04-19,,"excelente, muchas gracias por su sopoe, tio hey. de igual manera quiero agregar que el error ya fue solucionado, y adicional, durante el dia recibi un sms donde me notificaban que debido a una incidencia se mostraba el 5% y que lo estaban trabajando. nuevamente gracias",2.44506336492605e-09
310,2023-04-19,,muchas gracias. voy a comunicarme entonces.,0.06850205318246999
311,2023-04-19,,"estan en proceso de resolver segun mensajes que me estan enviando los de hey banco, saludos.",0.011981806540301641
312,2023-05-12,,gracias,0.5533970533999424
313,2023-05-12,,ya me llego gracias,0.24462576384360343
314,2023-05-12,,"un gusto saludae erich, ponemos a tu disposicion nuestra cuenta de correo electronico en la que con gusto atenderemos tus dudas, escribenos: asesoria@condusef.gob.mx , recuerda que condusef te apoya.",0.001518251718295489
315,2023-05-12,,el mejor banco <3,0.8577638040664197
316,2023-05-12,,"uno de los productos mas esperados del ano!!!! en youtube ya tenemos el unboxing, activacion y pequena navegacion por el app de la tarjeta metalica de ! les compao el link del video: tarjetadecredito heybanco",3.048398324494385e-05
317,2023-05-13,,es la mejor que he visto hasta ahora,0.018763156012461566
318,2023-05-15,,excelente muchas gracias,0.9593271768866124
319,2023-05-15,,muchas gracias por su respuesta!,0.00022417334012160903
320,2023-05-15,,"llamar para pelear a me resta tiempo, kilos, neuronas, practicamente me resta vida ese banco pitero.",0.0016817479431578165
321,2023-05-15,,"hola, excelente tarde, me podrian ayudar con algo. les mande dm, por favor, muchas gracias",0.0009898115790887856
322,2023-05-15,,me encanta que heybanco ya te manda notificacion cuando se hace el cobro,0.03811847828802137
323,2023-05-15,,tienen algun tiempo estimado de respuesta,0.0005911609804569642
324,2023-05-15,,"conociendo la contrasena y el usuario, se puede entrar facilmente desde otro dispositivo y sin que te llegue algun tipo de notificacion por via sms y correo electronico, esto lo sabes muy bien",0.022275247420793357
325,2023-05-15,,eso explica todo,0.304155238307761
326,2023-05-16,,"hola si, hoy por la manana ya tenia de nuevo mi usuario y funciono con normalidad mi app",0.00014912227990859593
327,2023-05-16,,con razon!,0.5017543432377519
328,2023-05-16,,"yo tengo la de garantia , pero creo que voy bien, hasta cuantos meses se puede la de las normales, tengo inversion, nomina y cuenta de debitos ahi :)",1.706857191749451e-05
329,2023-05-16,,que bueno que no cambie mi nomina a,0.010063423960424029
330,2023-05-16,,gracias por avisar,0.22054465826825612
331,2023-05-16,,"buen dia, les envie un mensaje, espero me puedan ayudar. gracias.",0.17982849798678333
332,2023-05-16,,"buenos dias, una vez mas sigo en espera",0.013126674987839279
333,2023-05-17,,gracias ya quedo resuelto,0.36837440874654487
334,2023-05-17,,que tengas excelente mitad de semana.para quienes aun tienen duda de como funciona la tarjeta garantizada de https://t.co/b6iypqxw4f,0.005318444391626939
335,2023-05-17,,solicito apoyo,0.49789225920557484
336,2023-05-17,,que tengas excelente mitad de semana.para quienes aun tienen duda de como funciona la tarjeta garantizada de,0.005318444391626939
337,2023-05-18,,ya quedo. muchas gracias.,0.29494595879463076
338,2023-05-18,,tqm,0.49789225920557484
339,2023-05-19,,"ok, gracias",0.5533970533999424
340,2023-05-19,,jajaja. siii. muchos dias. chale,0.3702926333088598
341,2023-05-19,,todo resuelto gracias equipo,0.7225875475946799
342,2023-05-20,,"agradecido con que me ayudaron con una aclaracion rapidisimo, cada dia mas feliz de haber dejado la banca tradicional por ustedes!",0.0009587475392217363
343,2023-05-21,,muchas gracias,0.47056419380391146
344,2023-05-21,,hola buen dia,0.051975628380597286
345,2023-05-22,,gracias !,0.5533970533999424
346,2023-05-22,,"listo, enviado! saludos",0.3577312427036041
347,2023-05-22,,me gusta heybanco para bajarles el mandado a los bancos espanoles que dominan este pais,0.06440529663100712
348,2023-05-23,,yo presumiendo el 10% anual de heybanco y que klar decide sacar 14% muy tentador,0.38082578290444885
349,2023-05-23,,ya resuelveme me urge hacer una compra,0.05163703035072281
350,2023-05-23,,"recomiendo ampliamente que usen y como alternativas a los llamados bancos tradicionales. si sus bancos les estan cobrando alguna comision de cualquier tipo en sus cuentas de debito o peor aun, no estan generando nada, entonces estan en el lugar incorrecto.",3.967419611881976e-09
351,2023-05-24,,gracias. saludos,0.5533970533999424
352,2023-05-24,,"si, bueno me dijeron que tenia que marcar. y si quedo.",9.377082220150811e-08
353,2023-05-24,,ay si paso ya afounadamente. jejeje.,0.20248612486363
354,2023-05-25,,gracias! ya les respondi!,0.09337970399656148
355,2023-05-25,,jaja nel,0.49789225920557484
356,2023-05-27,,"okay, gracias",0.5533970533999424
357,2023-05-27,,ya funciono nuevamente la aplicacion,0.250585636524447
358,2023-05-27,,"me contestan a mi tambien, pero ya",0.1369460627441918
359,2023-05-29,,"listo, ya se los mande , gracias .",0.07712442553700503
360,2023-05-29,,con hey siempre tienes el control de tus finanzas y ahora tambien el de todos tus movimientos gracias a las notificaciones qu,0.07575997714806058
361,2023-05-29,,"quiero trabajar con ustedes, me ayudan diciendome como!",0.08365077612585713
362,2023-05-30,,gracias!,0.5533970533999424
363,2023-05-30,,con hey siempre tienes el control de tus finanzas y ahora tambien el de todos tus movimientos gracias a las notificaciones qu,0.07575997714806058
364,2023-05-30,,eficiencia,0.49789225920557484
365,2023-05-31,,muchas gracias nunca me contesto. afounadamente ya ha quedado resuelto.,0.00338888645548226
366,2023-05-31,,"hola! abre tu cuenta hey y obten un boleto dorado cada mes para ganar.https://t.co/j45mnogz te recomiendo muchisimo la cuenta, de hecho la resenan muy bien varios youtubers de finanzas.",1.654499865467588e-05
367,2023-05-31,,muchas gracias por el boleto dorado,0.0329078302367802
368,2023-06-01,,gracias por la apoacion. saludos,0.1638717151525756
369,2023-06-01,,esto es lo que yo llamo servicioalcliente mexico de verdad asi es que un banco debe tratar a un cliente no es nada mas meter el dinero. aprendan,3.257470954977641e-11
370,2023-06-01,,"buen dia, es mas facil que usted obtenga el credito con alguna caja popular, no hay peor lucha que la que no se hace, saludos",8.510857460247827e-10
371,2023-06-02,,gracias,0.5533970533999424
372,2023-06-02,,gracias quedo en espera,0.19193619243608498
373,2023-06-02,,les deje un dm solicitando de su valioso apoyo.saludos,0.04601295247619045
374,2023-06-02,,muchas gracias un mes gratis de,0.4695286775749559
375,2023-06-03,,"gracias, ya envie mi duda",0.5975310064068833
376,2023-06-03,,gracias por responder! me da mucho gusto que te hayan solucionado rapido. ojala asi sea mi caso saludos,0.0009682738003080982
377,2023-06-03,,"gracias lic hace tres anos, si usted dice que no me deben negar volvere a hacerlo, muy amable por su atencion un abrazo",2.384509637790845e-05
378,2023-06-03,,"muchas gracias, si lo hare de nuevo un abrazo fuee",0.3247979392891217
379,2023-06-03,,por favor . gracias,0.012863196075556147
380,2023-06-05,,"gracias, saludos",0.5533970533999424
381,2023-06-05,,muchas gracias por responder!acabo de lograr el desbloqueo!,0.054389848312991845
382,2023-06-05,,espero que si,0.013149530378825677
383,2023-06-06,,"jajajajjaja vic, trabajo en hey, cualquier duda no dudes en mandarme mensajito",0.16636771589465502
384,2023-06-07,,gracias,0.5533970533999424
385,2023-06-07,,las de tienen buenos disenos.,0.16161831178059508
386,2023-06-08,,hola???,0.06062516730565888
387,2023-06-10,,con hey siempre tienes el control de tus finanzas y ahora tambien el de todos tus movimientos gracias a las notificaciones qu,0.07575997714806058
388,2023-06-12,16:52:11,"gracias, estoy al pendiente de la informacion.",0.27487329669195126
389,2023-06-13,20:36:26,yo fui muy feliz por muchos anos con la santander free hasta que me cambie a heybanco y su tarjeta me parecio una chulada. recomiendo ampliamente.,0.0005853532319150177
390,2023-06-15,22:51:17,hola. en mi caso me comunique al 81 4392 2626 y alli me resolvieron. por founa fue algo sencillo y rapido suee!,0.0004627566993635502
391,2023-06-15,18:35:12,mas facil que now saque sus tarjetas de credito,0.07869050512367722
392,2023-06-16,19:41:04,"perfecto, ire a un punto hey. gracias, bebe lol",0.9121082266768621
393,2023-06-16,18:03:36,"he probado 4 bancos tradicionales diferentes y hasta el momento el mejor manejando msi, ha sido te permite ver exactamente cuanto debes en total. te da la lista de todos los pagos futuros que tendras que hacer mes por mes. te da cashback de 2% en efectivo.",3.939766076735249e-05
394,2023-06-17,18:00:08,oye que excelente tiempo de respuesta y amable personal en tu centro de atencion,0.9981140693592117
395,2023-06-18,17:29:39,listo muchas gracias,0.3329942646422743
396,2023-06-19,19:52:35,gracias,0.5533970533999424
397,2023-06-19,14:43:55,muchas gracias,0.47056419380391146
398,2023-06-19,15:36:18,estamos para servie!,0.26043708599792087
399,2023-06-19,13:32:11,con es tan sencillo hacer todo tipo de movimientos desde mi celular. ademas tienen una super tasa de rendimiento,0.8434645308179777
400,2023-06-20,18:20:40,muchas gracias,0.47056419380391146
401,2023-06-20,22:22:06,"hola , les mande un dm, gracias !",0.013604694094194543
402,2023-06-20,21:26:18,muchas gracias! si entrare para levantar un repoe a,0.2634203318766595
403,2023-06-20,06:47:43,la de esta mas coqueta y tienen beneficios reales.,0.011852327724807564
404,2023-06-20,06:10:33,listos! heybanco palnoe2021,0.49789225920557484
405,2023-06-21,21:22:49,"gracias, arreglado",0.5533970533999424
406,2023-06-21,16:20:21,gracias,0.5533970533999424
407,2023-06-21,22:03:28,"muchas gracias, ya fue resuelto, gracias por el sopoe. excelente servicio",0.9718219368701282
408,2023-06-21,03:47:49,muchas gracias por la felicitacion,0.03888881544833048
409,2023-06-21,16:32:41,si nunca habia tenido este tipo de situacion con otros metodos de pago y se me hace increible como una operacion tan sencilla como pagar con tu tarjeta de en una pagina web se conviee en toda una mala experiencia de usuario con su servicio.,4.045163472298758e-18
410,2023-06-22,16:25:12,vaaaaa gracias por el dato,0.14149866897832633
411,2023-06-22,15:16:55,"buen dia, saque un carro usado en merkauto, y me autorizaron el credito el lunes 19 de junio pero es fecha que no me llaman a firmar contrato y factura, como puedo saber cuando esta listo porque esta tardando mucho un proceso como este, gracias.",2.7810705583641707e-09
412,2023-06-22,20:38:17,"para que esten bien atentos a lo que les llega, gracias a les compao el correo para que vean por donde les quieren llegar. ponganse listos.",1.4689938345452403e-07
413,2023-06-23,17:14:56,amo heybanco bien cabron. jaja,0.6323720940364075
414,2023-06-24,02:10:01,por fiiiin modificaron la app de ya detecta mi huella y tiene una bonita seccion de metricas de tus gastos. ah y pague sin temas la luz.,0.3296541824673587
415,2023-06-27,07:20:57,yo estoy con la verdad,0.04613976729082929
416,2023-06-28,17:42:50,gracias!,0.5533970533999424
417,2023-06-28,04:45:09,gracias! lo hice y quedo.,0.20448520562962375
418,2023-06-28,22:48:04,"se resolvio, volviendo a instalar la app",0.2719538844948051
419,2023-06-28,17:28:12,"gracias, ahora se los envio",0.10207919496216464
420,2023-06-29,17:45:59,"buen dia, esto es real?",0.2787738570776045
421,2023-06-29,03:03:50,"ps.... su aplicacion es la mejor, he visto hsbc y banamex y nel. que tal la de heybanco, la has probado?",0.0004735753731370325
422,2023-06-30,17:26:15,muchas gracias,0.47056419380391146
423,2023-06-30,19:02:11,"desde que abri mi cuenta los amo . si puedes, te recomiendo inversion hey ahi tengo mis ahorros y si eres hey pro hay mejores rendimientos",0.01031521417954755
424,2023-07-01,04:07:54,"respuesta favorable, gracias!",0.11843056447726881
425,2023-07-02,15:01:49,por eso amamos,0.03721997211650322
426,2023-07-03,20:36:54,"una mas techreo de came, esta super bien.... ademas de que ahora estan dando unos regalos solo por inveir con ellos...seguro y muy facil.",0.0007779818681007943
427,2023-07-04,19:32:32,nos da mucho gusto que seas pae de esta gran familia finsus saludos!,0.13485503697124288
428,2023-07-04,16:46:43,hola gracias por ser pae de esta gran familia finsus,0.01037213377924084
429,2023-07-04,16:23:59,hace pocos dias estaba disponible,0.1689832313666297
430,2023-07-04,15:27:39,finsus siempre me a gustado mucho :) aprovechando les dejo mi enlace de referido ;) utiliza mi codigo castillo--79570,0.02198574087505976
431,2023-07-04,14:11:14,"pedida, esta si vale la pena el precio jajaja",0.1653794497105053
432,2023-07-04,09:42:38,sin duda!,0.9471611238445792
433,2023-07-05,04:08:16,intenta es buenazo!!,0.5159436667231726
434,2023-07-06,05:06:15,"ay suena super bien, justo lo que me anda gustando mucho ahorita de nu es su pae de hacer crecer tu dinero jajk o sea la inversion, quiero entrarle mas al tema la mas fan de los neobanks, definitivamente cuando por fin mande alv a banamex me abrire una de heybanco",1.072668746913111e-06
435,2023-07-06,02:59:57,"facil: entro a pagos, elijo la tarjeta, elijo el plazo (3 meses, 0%), aceptar, token error. antes he pagado sin problemas. puedo hacer otras operaciones con token sin problemas.",1.2155703942336791e-05
436,2023-07-06,02:24:11,"el nuevo diseno de las tdc de esta ma-ma-lon chavos. tan pronto me regrese de usa voy a solicitar mi nuevo diseno (carisimo el envio por cieo, ni obama lo tiene). por cieo, su programa de recompensas esta bastante aceptable eh. https://t.co/f79gxxxqtb",2.2614948911720962e-05
437,2023-07-06,02:11:00,"tarjetas de credito (tdc) sin anualidad y con disenos chingones. aunque antes de usar una tdc debes aprender a usarla papucho. personalmente la uso y me va muy bien, la aceptan donde sea (incluso en el gabacho). checa:",0.3407782647093255
438,2023-07-07,16:18:25,"muchas gracias, justo llame hace dos dias para la aclaracion, espero no sea tan tardado y salga bien",0.03365359681460985
439,2023-07-07,01:24:12,"gracias, acabo de mandar el correo.",0.2611044656534415
440,2023-07-08,05:58:28,"varias meses siendo usuario heypro en y al fin me dieron por lo menos unos de sus puntos, algo mas que una taza preferencial de inversion.",1.3071698740791698e-07
441,2023-07-09,20:12:00,"perfecto, estare atenta. muchas gracias.",0.9346933796721861
442,2023-07-10,17:49:42,rifadisimo en lo personal si me gusto.,0.31441589343108023
443,2023-07-11,23:55:24,"si me sirvio, muchas gracias",0.19818335087804198
444,2023-07-11,20:50:22,"que sean tan facil de usar y sobre todo confiables como heybanco, cuales?",0.22616161897540127
445,2023-07-11,03:16:37,"ya me llego la ajolotarjeta de y me encanto, aca les dejo el unboxing para que vean mas detalles de este nuevo diseno:",0.011304392274165138
446,2023-07-11,01:51:29,yo voy a pedir la mia esta preciosa esa tarjeta,0.015068024224735957
447,2023-07-13,18:28:34,te invitamos a ser pae de klar para que comiences a disfrutar de nuestros beneficios!,0.004957747898209146
448,2023-07-13,05:36:30,gracias ya mande un correo,0.14057912822599877
449,2023-07-14,22:08:32,"gracias por el repoe. exacto, ya pague. cc",0.07199097530521359
450,2023-07-14,20:26:17,realmente dan servicio al cliente por este medio?,0.0005487280533098014
451,2023-07-14,18:55:12,i highly recommend you to@legith_hacks on instagram he helped me out when i had same issues,0.2634099366520768
452,2023-07-15,17:01:34,"que bueno, gracias por estar atentos. tambien chequen su nivel de ""empatia"" con sus clientes, de todas las formas.",0.4262408338035242
453,2023-07-15,04:58:58,que dato tan interesante me has dado! conoces ?,0.008352965893602984
454,2023-07-15,02:54:54,"huy tambien stori y mercado credito desde 10 dias antes estan mandando sms, notificaciones via app y whats.",0.8116839460790579
455,2023-07-16,15:27:21,gracias ya les conteste,0.09337970399656148
456,2023-07-17,23:51:26,muy bien. ya la solicite y si me la otorgaron. elegi el diseno de ajolotito.,0.7107864857910241
457,2023-07-18,18:15:18,gracias,0.5533970533999424
458,2023-07-18,17:01:27,this web3 developer's mev strategy is the real deal - earning him over 5 eth per week and taking his crypto earnings to new heights.,0.9001188438045384
459,2023-07-18,14:13:39,"buenos dias, he gracias por la atencion, llame al servicio al cliente y todo bien, ya no aparece asi, muchas gracias",4.181183155167059e-05
460,2023-07-18,05:07:34,"buena noche! en mayo pedi un ceificado de regalo de amazon con heycoins, estaba viendo el estado del pedido y me aparece en procesando, hay algun estimado de cuando se procesan estos pedidos? muchas gracias.",1.0940754474841213e-05
461,2023-07-19,23:03:01,"jajajaja por eso no me toman enserio, perooo nunca dejare de usar a cheems para algunos videos jajaja hoy video en el cana",1.2099068283760704e-05
462,2023-07-19,19:30:02,"me pueden atender por aqui, no creo que haya problema.",5.658900816467241e-06
463,2023-07-19,16:56:45,"esperemos que responda en sinceramente no he tenido problemas con ellos se me hace un buen banco, muchas gracias.",8.081471308796057e-06
464,2023-07-19,03:18:39,el mejor banco es heybanco por mucha diferencia nk,0.7536547958664196
465,2023-07-21,18:19:03,"si, tengo distintas cuentas y siempre me han apoyado cuando llega a pasar algo. hasta ahora heybanco y bbva han sido mis mejores experiencias",1.4719107243189243e-05
466,2023-07-21,18:17:46,recomiendo heybanco,0.6715687579546886
467,2023-07-21,04:46:51,gracias. ya me explicaron. muy amables.,0.9577057127165727
468,2023-07-22,23:11:44,yo he tenido buena experiencia con heybanco. 1% cashback en compras fisicas y 2% en compras online. la app es facil de usar y permite inveir al 10% anual renovando cada 7 dias. actualmente la utilizo para cubrir mi gasto mensual. estoy contento con ella.,0.023127745897950157
469,2023-07-22,11:32:23,"en menos de un mes logre desbloquear estos grandes beneficios, gracias por brindar esta herramienta para promover e",0.02237862020471708
470,2023-07-23,22:10:43,enserio! wow muchas gracia spor la respuesta en unos minutos mas termino de abrir mi cuenta,0.008189397316226686
471,2023-07-23,22:09:50,ilimitadas. puedes hacer todas las que quieras con los plazos que gustes y los mejores rendimientos. en ofrecemos la mejor plataforma digital que te permite libead financiera.,0.5398086099653125
472,2023-07-23,17:54:30,"gracias, ya les conteste",0.09337970399656148
473,2023-07-24,23:22:43,"ha, thanks for the rec! i loved the idea of having a digital bank that's pa of the multired (consoium of atms) but i guess it was not to be .",0.542161889376241
474,2023-07-24,19:58:54,gracias,0.5533970533999424
475,2023-07-27,00:01:54,"puedes empezar con tarjetas de credito ""garantizadas"" son para personas que no tienen historial. stori o heybanco seria lo mejorcito. recibir nomina tambien ayuda mucho con los bancos tradicionales c:",4.8965118626081354e-06
476,2023-07-28,22:43:10,"hoygan , mi tdc coo el 17-7-23 y la fecha limite de pago es el proximo jueves 3. se supone que mientras pague antes de esa fecha no hay problema. correcto?",3.807579737814541e-07
477,2023-07-28,21:02:59,yap!,0.49789225920557484
478,2023-07-28,20:31:24,dame el telefono de servicio al cliente,0.006570503573132895
479,2023-07-29,18:04:22,tomalo por el lado amable y para el proximo recibo ya es gratis heheheheh,0.7190113840110881
480,2023-07-29,05:56:41,jajaja verdad que si,0.020505286874240438
481,2023-07-30,18:08:07,muchas gracias,0.47056419380391146
482,2023-08-01,20:01:28,gracias por el seguimiento. ya quedo resuelto y no era problema de ustedes.,0.004972878047996439
483,2023-08-01,17:48:12,"excelente servicio por cieo, como dato por cualquier cosa yo no di mis datos bancarios pues de uso comun yo tengo una cuenta digital de heybanco que no utilizo mas que para esto, y ahi me han estado llegando mis transferencias adjunto evidencia",1.1312399008753277e-07
484,2023-08-01,14:15:42,"ya quedo solucionado, muchas gracias",0.29494595879463076
485,2023-08-01,04:41:41,recomiendo x10000 heybanco!!!,0.6715687579546886
486,2023-08-02,16:57:52,gracias ya respondi el mensaje,0.38315605334273933
487,2023-08-02,04:21:34,"estaria super, algo como lo que hacen en",0.06415236836882579
488,2023-08-04,23:36:52,facil: abre una cuenta bancaria en uno de los nuevos bancos digitales. te recomiendo porque esta mucho mas integrado al sistema bancario que otros que simplemente son fintech.,6.76097126041149e-05
489,2023-08-04,00:38:53,no recuerdo pero creo que fue rapido,0.007753746382663907
490,2023-08-05,23:09:34,"hola buenas tardes! me ayudan a confirmar cual es el monto maximo para transferir desde mi cuenta hey y como puedo modificar esos limites por favor, gracias!",8.105589898016824e-08
491,2023-08-05,04:58:31,muchas gracias! le habia recomendado a un conocido que antes ellos daban prestamos y ya no salen. entonces queria sugerirle esa opcion. que amable eres.,3.864757168810115e-06
492,2023-08-05,01:22:22,"creo que es eso, acaba de llegar, muchas gracias",0.012104943378130402
493,2023-08-06,23:28:23,jaja lo mismo pasa con mercado pago y heybanco pero de acuerdo es una maravilla,0.011489355664463425
494,2023-08-07,22:14:52,"si me resolvieron, tiene un gran servicio al cliente!",0.7739659082324687
495,2023-08-07,11:17:55,si me llego a las 24 hrs. espero que haya llegado bien la transferencia.,0.0005689035922937172
496,2023-08-08,16:00:40,"ya lo hice, ayer saque todaa lana y mejor me quedo con quienes ya llevo tiempo y no he tenido problemas con ellos. tambien recomiendo a me esta jalando muy bien y mis clientes me pagan por ahi. saludos.",8.093421711620516e-07
497,2023-08-09,19:43:25,"hola muchas gracias ya les explique la situacion, les agradezco una respuesta a la brevedad",7.188756234401467e-05
498,2023-08-09,15:05:31,"les escribi por ahi desde ayer, y no me pelaron!",0.0006924164095312201
499,2023-08-10,00:03:09,"hoy fue mi primer dia en heybanco de regreso a la vida de oficina mil gracias,",0.0007670956882362572
500,2023-08-12,18:47:40,"por fin me toco un boletodorado ganador! me senti como charlie en la fabrica de chocolates camara solo me faltan 8,200 heypoints para mi xbox.",0.012078594084165822
501,2023-08-12,05:53:54,"release notes, mensaje con typo en terjeta me gusto la actualizacion que hicieron para ver las tarjetas",0.13916694831966006
502,2023-08-15,21:50:22,"justo a mi me paso en el mismo momento, al final vuelve a aparecer en un rato despues.",0.0011834513606288617
503,2023-08-18,18:05:07,gracias,0.5533970533999424
504,2023-08-18,17:18:46,le sugiero encarecidamente que se comunique con ~bensonhack50~ en instagram para solucionar cualquier problema relacionado con la cuenta. ahi rapido y confiable aun puedes graficarlos por whatsapp,8.917896573090461e-05
505,2023-08-19,15:02:37,"muchas gracias, ya les respondi por dm",0.038559584607214176
506,2023-08-22,00:52:31,"en la comunidarks me recomendaron la rappicard y la heybanco. uso mas la de heybanco por las recompensas, no hay anualidad, ademas te da tarjeta dual entonces tienes de credito y debito. la rappicard la uso para cosas mas especificas, por ej ticketmaster la acepta sin problema.",3.1488841534954774e-07
507,2023-08-23,17:41:15,"ya quedo resuelto favorablemente mi que queja, gracias",0.12172849534330889
508,2023-08-25,19:20:41,que guen servicio traen los de siemrpe resuelven bien 10/10,0.012075823965375257
509,2023-08-25,02:12:59,"resolvieron el cargo no reconocido de mi tarjeta, siempre dicen que pueden ser varios dias pero el proceso no tardo ni una semana",1.961952379812876e-09
510,2023-08-28,21:22:10,"muchas gracias, ya lleno los datos. /@heybanco",0.07237849147832955
511,2023-08-28,17:12:16,muchisimas gracias por compair!,0.22054465826825612
512,2023-08-30,00:11:50,de que queja me hablan? nada de quejas con trabajan muy bien,0.08273600053731396
513,2023-08-31,04:02:55,en recompensa total banoe llegan en menos de 3 dias habiles por mail.,0.021362445492185675
514,2023-09-01,18:06:14,muy felices y contentos por nuestros clientes ya que hoy pudieron estrenar su nuevo hogar. inovaserviciosfinancieros cuauhtemocchihuahua creditos heybanco,3.283621916236536e-05
515,2023-09-01,16:25:34,"perfecto, ya pude entrar a la app y como segun mi dispositivo no es compatible (aunque es uno de los mas recientes de samsung) prefiero cambiar de banco a cambiar mi equipo. hola! saludos.",1.8225196817958828e-05
516,2023-09-01,00:51:39,"yo la tengo, esta bien padre.",0.2933159441300608
517,2023-09-04,19:50:21,aplausos para el equipo de,0.6257366812157237
518,2023-09-05,23:52:00,"yo quisiera saber si ya puedo ser acreedor a la tarjeta de credito tradicional, debido a que ya llevo mas de seis meses de uso de la garantizada y se ha mejorado mi historial muy significativamente!",2.0841668799228216e-09
519,2023-09-05,19:25:28,jajaja,0.49789225920557484
520,2023-09-05,03:39:27,"heybanco ha implementado un chat/bot muy interesante llamado heygpt, que resuelve dudas sobre sus productos, el cual me sorprendio bastante, creo que es un gran avance para mejorar la experiencia con la atencion a clientes, aca te cuento todo:",0.001608141473782251
521,2023-09-05,02:53:41,yo uso ese banco y siempre me resuelven rapido y mil veces mas rapido vs banamex haha,0.01627358197211098
522,2023-09-10,21:18:12,heybanco. me ha salido buena.,0.3050763123283171
523,2023-09-12,22:40:28,gracias.,0.5533970533999424
524,2023-09-12,02:35:10,chulada de cuenta! buenos rendimientos aplicacion funcionando al sin comisiones de ninguna especie!! entre esta y la de no necesito nada de ninguna otra institucion. nunca cambien ehhh? asi empezo klar y luego ya no cumplio.,7.206638090586026e-10
525,2023-09-13,23:20:30,"feliz dia del programador! su trabajo es esencial para el funcionamiento de la sociedad actual, es por eso que te traemos algunos datos impoantes sobre este dia y la profesion. heybancomedia heybanco diadelprogramador programadores",4.900891302037321e-05
526,2023-09-13,20:45:41,"hola muchas gracias, ya les conteste via dm",0.029376458787593217
527,2023-09-13,20:32:13,"solucionado, gracias!",0.5533970533999424
528,2023-09-13,16:02:39,ayuda!!,0.4047214283799102
529,2023-09-14,23:17:46,"es que son horas de venus, todavia estan en tiempo xd",0.004231958963969941
530,2023-09-14,15:38:55,inviee en cuestion de minutos desde tu celular y obten ganancias cada semana. conoce como hacer crecer tu dinero con inv,0.003092449356586693
531,2023-09-15,21:23:57,a mi me sirvio actualizar mi version de android a la mas reciente. con eso ya abre,0.0077539945158996895
532,2023-09-15,16:46:03,gracias justo eso me funciono,0.41813336176275595
533,2023-09-16,23:38:12,yo elimine el cache en los ajustes de la app y funciono,0.22182697293502363
534,2023-09-16,23:23:44,si me funciono!!! muchas gracias,0.19818335087804198
535,2023-09-16,20:21:53,"entren a ajustes de la app , borren el cache y funciona",0.4197393169842094
536,2023-09-16,05:17:38,esto me funciono a mi,0.09169565620625586
537,2023-09-16,04:56:18,muchas gracias hey! ya quedo resuelto.,0.29494595879463076
538,2023-09-16,03:28:28,gracias ! lo intentare,0.4260759322662875
539,2023-09-17,23:18:02,gracias! tambien me funciono reiniciando,0.5413466378614702
540,2023-09-17,15:24:56,"ya qiedo resuelto, muchas gracias!",0.29494595879463076
541,2023-09-18,22:22:18,funciono gracias. mejor que la cuenta oficial,0.003056159371059818
542,2023-09-18,18:10:10,"muchas gracias por la informacion, me sirvio para poder acceder a la aplicacion, deberian publicar la solucion en sus redes para que otros usuarios puedan solucionarlo",0.00013025156065279533
543,2023-09-19,18:10:58,confirmo hoy 19 de septiembre que funciona.. muchas gracias,0.020526243801360013
544,2023-09-19,17:56:50,"la colonia mas bonita y cool de todo latinoamerica te esta esperando, descubre con jonnah moreno sus increibles recintos y disfruta de su increible belleza. heybanco heymedia heydelocal guadalajara",0.045626394536475545
545,2023-09-19,17:55:31,"el lugar perfecto para sentae a trabajar mientras te tomas un delicioso cafe... para despues ir por una joya de la literatura, de segunda mano. descubre con jonnah moreno los lugares secretos de la colonia americana. heybanco heymedia heydelocal guadalajara",0.9999916812615314
546,2023-09-19,17:52:22,"entre cafeterias, una arquitectura unica y bonitos pisos, jonnah moreno nos muestra la cara mas apacible de la colonia americana, que es considerada la mas bonita en todo latinoamerica. heybanco heymedia heydelocal guadalajara",0.020426992310998923
547,2023-09-19,16:43:55,"muchas gracias ahora si, por mandar la actualizacion v10.39.2 de la app de android. la aplicacion funciona nuevamente, tras 5 dias que estuvo muea para varios de nosotros. gracias",0.000152993601600967
